,ProteinID,GeneNames,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG
5613,P15336,ATF2,1,0,1,0,0,0,0,0,1,1,0,0
5614,Q8TCU4,ALMS1,0,0,0,0,0,0,0,0,0,0,0,0
5615,O00253,AGRP,0,0,0,0,0,0,0,0,1,0,0,0
5616,Q9Y4X0,AMMECR1,0,0,0,0,0,0,0,0,1,0,0,0
5617,Q6DCA0,AMMECR1L,0,0,0,0,0,0,0,0,0,0,0,0
5618,A5PLL1,ANKRD34B,0,0,0,0,0,0,0,0,0,0,0,0
5619,Q9BXX3,ANKRD30A,0,0,0,0,0,0,0,0,0,0,0,0
5620,P15144,ANPEP,0,1,0,0,0,0,0,0,1,1,0,0
5621,Q6ZMN8,CCNI2,0,0,0,0,0,0,0,0,0,0,0,0
5622,Q9ULG6,CCPG1,0,1,0,0,0,0,0,0,0,0,0,0
5623,P41597,CCR2,0,1,0,0,0,0,0,0,0,0,0,0
5624,Q9NZ32,ACTR10,0,0,0,0,0,0,0,0,0,0,0,0
5625,P51679,CCR4,0,1,0,0,0,0,0,0,0,0,1,0
5626,Q9C0K3,ACTR3C,0,0,0,0,0,0,0,0,0,0,0,0
5627,O15145,ARPC3,0,0,0,0,0,0,0,0,0,0,0,0
5628,P59998,ARPC4,0,0,0,0,0,0,0,0,0,0,0,0
5629,A6NK59,ASB14,0,0,0,0,0,0,0,0,0,0,0,0
5630,Q96B67,ARRDC3,0,0,0,0,0,0,0,0,0,0,0,0
5631,Q8NCT1,ARRDC4,0,0,0,0,0,0,0,0,0,0,0,0
5632,Q9Y576,ASB1,0,0,0,0,0,0,0,0,0,0,0,0
5633,O14618,CCS,0,0,0,0,0,0,0,0,0,1,0,0
5634,Q8N3C0,ASCC3,1,0,0,0,0,0,0,0,1,1,0,0
5635,Q9Y575,ASB3,0,0,0,0,0,0,0,0,0,0,0,0
5636,P50553,ASCL1,1,0,1,0,0,0,0,0,0,0,0,0
5637,Q9H765,ASB8,0,0,0,0,0,0,0,0,0,0,0,0
5638,Q96DX5,ASB9,0,0,0,0,0,0,0,0,0,0,0,0
5639,Q7RTU5,ASCL5,1,0,1,0,0,0,0,0,0,0,0,0
5640,Q9ULZ3,PYCARD,0,0,0,0,0,0,0,0,0,1,0,0
5641,Q9NR48,ASH1L,1,0,0,0,0,0,0,0,1,1,0,0
5642,Q8N7R7,CCNYL1,0,0,0,0,0,0,0,0,0,0,0,0
5643,Q9UBL3,ASH2L,1,0,1,0,0,0,0,0,0,1,0,0
5644,P07306,ASGR1,0,1,0,0,0,0,0,0,0,0,0,0
5645,Q96JP9,CDHR1,0,1,0,0,0,0,0,0,0,0,0,0
5646,Q9BYE9,CDHR2,0,1,0,0,0,0,0,0,0,0,0,0
5647,Q9HBB8,CDHR5,0,1,0,0,0,0,0,0,0,0,0,0
5648,P20933,AGA,0,0,0,0,0,0,0,0,1,1,0,0
5649,Q13625,TP53BP2,0,0,0,0,0,0,0,0,0,0,0,0
5650,O14735,CDIPT,0,1,0,0,1,0,0,0,1,1,0,0
5651,Q9Y284,WDR83OS,0,1,0,0,0,0,0,0,0,0,0,0
5652,Q8WWH4,ASZ1,0,0,0,0,0,0,0,0,0,0,0,0
5653,Q14CW9,ATXN7L3,1,0,0,0,0,0,0,0,0,0,0,0
5654,Q9HD20,ATP13A1,0,1,0,0,0,0,0,0,1,1,0,0
5655,O60312,ATP10A,0,1,0,0,0,0,0,0,1,1,0,0
5656,O95260,ATE1,0,0,0,0,0,0,0,0,1,1,0,0
5657,Q9H7F0,ATP13A3,0,1,0,0,0,0,0,0,1,1,0,0
5658,Q9NP70,AMBN,0,0,0,0,0,0,0,0,0,0,0,0
5659,Q9BXL7,CARD11,0,0,0,0,0,0,0,0,1,1,1,0
5660,Q9Y243,AKT3,0,0,0,1,0,0,0,0,1,1,1,0
5661,Q5VYY1,ANKRD22,0,0,0,0,0,0,0,0,0,0,0,0
5662,Q9UPS8,ANKRD26,0,0,0,0,0,0,0,0,0,0,0,0
5663,Q06278,AOX1,0,0,0,0,0,0,0,0,1,1,0,0
5664,P04083,ANXA1,0,0,0,0,0,0,0,0,1,1,0,0
5665,P53680,AP2S1,0,0,0,0,0,0,0,0,1,0,0,0
5666,P05549,TFAP2A,1,0,1,0,0,0,0,0,1,0,0,0
5667,Q92572,AP3S1,0,0,0,0,0,0,0,0,0,0,0,0
5668,P59780,AP3S2,0,0,0,0,0,0,0,0,0,0,0,0
5669,Q13367,AP3B2,0,0,0,0,0,0,0,0,0,0,0,0
5670,P12429,ANXA3,0,0,0,0,0,0,0,0,1,0,0,0
5671,O14617,AP3D1,0,0,0,0,0,0,0,0,0,0,0,0
5672,P09525,ANXA4,0,0,0,0,0,0,0,0,0,0,0,0
5673,Q9Y2T2,AP3M1,0,0,0,0,0,0,0,0,0,0,0,0
5674,P08133,ANXA6,0,0,0,0,0,0,0,0,0,0,0,0
5675,O00189,AP4M1,0,0,0,0,0,0,0,0,0,0,0,0
5676,Q92754,TFAP2C,1,0,1,0,0,0,0,0,0,0,0,0
5677,Q6VUC0,TFAP2E,1,0,1,0,0,0,0,0,0,0,0,0
5678,O76027,ANXA9,0,0,0,0,0,0,0,0,0,0,0,0
5679,Q02410,APBA1,0,0,0,0,0,0,0,0,0,0,0,0
5680,Q99767,APBA2,0,0,0,0,0,0,0,0,0,0,0,0
5681,O96018,APBA3,0,0,0,0,0,0,0,0,0,0,0,0
5682,O00213,APBB1,1,0,0,0,0,0,0,0,0,0,0,0
5683,Q92870,APBB2,0,0,0,0,0,0,0,0,0,0,0,0
5684,O95704,APBB3,0,0,0,0,0,0,0,0,0,0,0,0
5685,Q9H1A4,ANAPC1,0,0,0,0,0,0,0,0,0,0,0,0
5686,Q8J025,APCDD1,0,1,0,0,0,0,1,0,1,0,0,0
5687,Q9BZZ5,API5,0,0,0,0,0,0,0,0,0,0,0,0
5688,Q8WW43,APH1B,0,1,0,0,0,0,1,0,0,1,0,0
5689,Q96LR9,APOLD1,0,1,0,0,0,0,0,0,0,0,0,0
5690,P51693,APLP1,0,1,0,0,0,0,0,0,0,0,0,0
5691,P02649,APOE,0,0,0,0,1,0,0,0,1,0,0,0
5692,P02749,APOH,0,0,0,0,0,0,0,0,0,0,0,0
5693,P49419,ALDH7A1,0,0,0,0,0,0,0,0,1,1,0,0
5694,Q4VCS5,AMOT,0,0,0,0,0,0,0,0,0,0,0,0
5695,Q5XXA6,ANO1,0,1,0,0,0,0,0,0,0,0,0,0
5696,Q75V66,ANO5,0,1,0,0,0,0,0,0,1,0,0,0
5697,Q6AI12,ANKRD40,0,0,0,0,0,0,0,0,0,0,0,0
5698,Q8N9B4,ANKRD42,0,0,0,0,0,0,0,0,0,0,0,0
5699,Q5TZF3,ANKRD45,0,0,0,0,0,0,0,0,0,0,0,0
5700,Q9H9E1,ANKRA2,0,0,0,0,0,0,0,0,0,0,0,0
5701,Q8TF21,ANKRD24,0,0,0,0,0,0,0,0,0,0,0,0
5702,O43747,AP1G1,0,0,0,0,0,0,0,0,0,0,0,0
5703,O75106,AOC2,0,0,0,0,1,0,0,0,1,1,0,0
5704,P56377,AP1S2,0,0,0,0,0,0,0,0,0,0,0,0
5705,P20073,ANXA7,0,0,0,0,0,0,0,0,0,0,0,0
5706,Q7Z6R9,TFAP2D,1,0,1,0,0,0,0,0,0,0,0,0
5707,Q8IW19,APLF,0,0,0,0,0,0,0,0,1,1,0,0
5708,P06727,APOA4,0,0,0,0,0,0,0,0,0,0,0,0
5709,P08519,LPA,0,0,0,0,0,0,0,0,1,1,0,0
5710,Q9BQE5,APOL2,0,0,0,0,0,0,0,0,0,0,0,0
5711,Q9BWW8,APOL6,0,0,0,0,0,0,0,0,0,0,0,0
5712,O95445,APOM,0,0,0,0,0,0,0,0,0,0,0,0
5713,Q96IL0,APOPT1,0,0,0,0,0,0,0,0,0,0,0,0
5714,Q6F5E8,CARMIL2,0,0,0,0,0,0,0,0,0,0,0,0
5715,Q16568,CARTPT,0,0,0,0,0,0,0,0,0,0,0,0
5716,Q8NBQ7,AQP11,0,1,0,0,0,0,0,0,0,0,0,0
5717,Q9H0Y0,ATG10,0,0,0,0,0,0,0,0,1,1,0,0
5718,Q06055,ATP5MC2,0,1,0,0,0,0,0,0,0,1,0,0
5719,Q6DD88,ATL3,0,1,0,0,0,0,0,0,1,1,0,0
5720,Q9ULK2,ATXN7L1,0,0,0,0,0,0,0,0,0,0,0,0
5721,Q8N6G6,ADAMTSL1,0,0,0,0,0,0,0,0,1,1,0,0
5722,Q9Y2D1,ATF5,1,0,1,0,0,0,0,0,0,0,0,0
5723,P18850,ATF6,1,1,1,0,0,0,0,0,1,0,0,0
5724,O43861,ATP9B,0,1,0,0,0,0,0,0,1,1,0,0
5725,Q4KMG0,CDON,0,1,0,0,0,0,0,0,1,0,0,0
5726,P25705,ATP5F1A,0,0,0,0,0,0,0,0,1,1,0,0
5727,Q9BVC5,C2orf49,0,0,0,0,0,0,0,0,0,0,0,0
5728,O43681,ASNA1,0,0,0,0,0,0,0,0,1,1,0,0
5729,P08243,ASNS,0,0,0,0,0,0,0,0,1,0,0,0
5730,Q6ZTQ4,CDHR3,0,1,0,0,0,0,0,0,0,0,0,0
5731,P00966,ASS1,0,0,0,0,0,0,0,0,1,1,0,0
5732,P26436,ACRV1,0,0,0,0,0,0,0,0,0,0,0,0
5733,Q9NYV4,CDK12,0,0,0,1,0,0,0,0,1,1,0,1
5734,Q00536,CDK16,0,0,0,1,0,0,0,0,1,1,0,0
5735,Q5SQI0,ATAT1,0,0,0,0,0,0,0,0,1,1,0,0
5736,P18846,ATF1,1,0,1,0,0,0,0,0,0,0,1,0
5737,P0DMR3,ATXN8OS,0,0,0,0,0,0,0,0,0,0,0,0
5738,Q96QE3,ATAD5,0,0,0,0,0,0,0,0,0,0,0,0
5739,Q9Y4P1,ATG4B,0,0,0,0,0,0,0,0,1,1,0,0
5740,Q5J5C9,DEFB121,0,0,0,0,0,0,0,0,0,0,0,0
5741,Q9NR28,DIABLO,0,0,0,0,0,0,0,0,1,0,0,0
5742,Q9Y4B6,DCAF1,1,0,0,1,0,0,0,0,1,1,0,0
5743,Q13409,DYNC1I2,0,0,0,0,0,0,0,0,0,0,0,0
5744,Q96JK2,DCAF5,0,0,0,0,0,0,0,0,0,0,0,0
5745,P19113,HDC,0,0,0,0,0,0,0,0,1,1,0,0
5746,O75935,DCTN3,0,0,0,0,0,0,0,0,0,0,0,0
5747,Q7Z4W1,DCXR,0,0,0,0,1,0,0,0,1,1,0,0
5748,O43602,DCX,0,0,0,0,0,0,0,0,1,0,0,0
5749,Q9UMR2,DDX19B,0,0,0,0,0,1,0,0,1,1,0,0
5750,Q8IXT1,DDIAS,0,0,0,0,0,0,0,0,0,0,0,0
5751,Q8WTU0,DDI1,0,0,0,0,0,0,0,0,1,1,0,0
5752,Q9NUL7,DDX28,0,0,0,0,0,1,0,0,1,1,0,0
5753,Q96HY6,DDRGK1,0,0,0,0,0,0,0,0,0,0,0,0
5754,Q9Y2R4,DDX52,0,0,0,0,0,1,0,0,1,1,0,0
5755,Q86TM3,DDX53,0,0,0,0,0,1,0,0,1,1,0,0
5756,Q9GZR7,DDX24,0,0,0,0,0,1,0,0,1,1,0,0
5757,Q9UHL0,DDX25,0,0,0,0,0,1,0,0,1,1,0,0
5758,O75398,DEAF1,1,0,1,0,0,0,0,0,1,0,0,0
5759,O60759,CYTIP,0,0,0,0,0,0,0,0,0,0,0,0
5760,A6NKP2,SDR42E2,0,0,0,0,0,0,0,0,1,1,0,0
5761,Q9NUU7,DDX19A,0,0,0,0,0,1,0,0,1,1,0,0
5762,P20711,DDC,0,0,0,0,0,0,0,0,1,1,0,0
5763,Q16531,DDB1,0,0,1,0,0,0,0,0,0,0,0,0
5764,Q08345,DDR1,0,1,0,1,0,0,0,0,1,1,0,0
5765,Q92771,DDX12P,0,0,1,0,0,1,0,0,1,1,0,0
5766,Q8N8A6,DDX51,0,0,0,0,0,1,0,0,1,1,0,0
5767,Q9BUQ8,DDX23,0,0,0,0,0,0,0,0,1,1,0,0
5768,Q8NHQ9,DDX55,0,0,0,0,0,1,0,0,1,1,0,0
5769,Q5TB30,DEPDC1,1,0,0,0,0,0,0,0,1,0,0,0
5770,O75140,DEPDC5,0,0,0,0,0,0,0,0,1,0,0,0
5771,Q07507,DPT,0,0,0,0,0,0,0,0,0,0,0,0
5772,P17661,DES,0,0,0,0,0,0,0,0,1,0,0,0
5773,O15263,DEFB4A; DEFB4B,0,0,0,0,0,0,0,0,0,0,0,0
5774,Q15392,DHCR24,0,1,0,0,1,0,0,0,1,1,0,0
5775,Q8NET1,DEFB108B,0,0,0,0,0,0,0,0,0,0,0,0
5776,P0DP74,DEFB130A,0,0,0,0,0,0,0,0,0,0,0,0
5777,A6NHG4,DDTL,0,0,0,0,0,0,0,0,1,1,0,0
5778,Q13206,DDX10,0,0,0,0,0,1,0,0,1,1,0,1
5779,Q96GQ7,DDX27,0,0,0,0,0,0,0,0,1,1,0,0
5780,Q92499,DDX1,1,0,1,0,0,1,0,0,1,1,0,0
5781,O15523,DDX3Y,0,0,1,0,0,1,0,0,1,1,0,0
5782,Q9NR30,DDX21,0,0,0,0,0,1,0,0,1,1,0,0
5783,Q9UJV9,DDX41,0,0,0,0,0,1,0,0,1,1,0,0
5784,Q9NY93,DDX56,0,0,0,0,0,1,0,0,1,1,0,0
5785,Q8WXF8,DEDD2,1,0,1,0,0,0,0,0,0,0,0,0
5786,Q9P2X7,Dec1,0,0,0,0,0,0,0,0,0,0,0,0
5787,O15121,DEGS1,0,1,0,0,1,0,0,0,1,1,0,0
5788,Q08495,DMTN,0,0,0,0,0,0,0,0,0,0,0,0
5789,Q8TEH3,DENND1A,0,0,0,0,0,0,0,0,0,0,0,0
5790,Q14154,DELE1,0,0,0,0,0,0,0,0,0,0,0,0
5791,Q9Y315,DERA,0,0,0,0,0,0,0,0,1,1,0,0
5792,Q96Q80,DERL3,0,1,0,0,0,0,0,0,0,0,0,0
5793,Q9BTE1,DCTN5,0,0,0,0,0,0,0,0,0,0,0,0
5794,Q9H773,DCTPP1,0,0,0,0,0,0,0,0,1,1,0,0
5795,Q16832,DDR2,0,1,0,1,0,0,0,0,1,1,1,0
5796,Q96FC9,DDX11,1,0,1,0,0,1,0,0,1,1,0,0
5797,Q92841,DDX17,1,0,0,0,0,1,0,0,1,1,0,0
5798,Q9NVP1,DDX18,0,0,0,0,0,1,0,0,1,1,0,0
5799,Q9H8H2,DDX31,0,0,0,0,0,1,0,0,1,1,0,0
5800,O00571,DDX3X,1,0,1,0,0,1,0,0,1,1,0,1
5801,Q9UHI6,DDX20,0,0,1,0,0,0,0,0,1,1,0,0
5802,Q8TDD1,DDX54,1,0,0,0,0,1,0,0,1,1,0,0
5803,Q86XP3,DDX42,0,0,0,0,0,1,0,0,1,1,0,0
5804,Q9NXZ2,DDX43,0,0,0,0,0,1,0,0,1,1,0,0
5805,O95786,DDX58,0,0,0,0,0,1,0,0,1,1,0,0
5806,Q5T1V6,DDX59,0,0,0,0,0,1,0,0,1,1,0,0
5807,Q9NQI0,DDX4,0,0,0,0,0,0,0,0,1,1,0,0
5808,P17844,DDX5,1,0,0,0,0,1,0,0,1,1,1,0
5809,Q8IY21,DDX60,0,0,0,0,0,1,0,0,1,1,0,0
5810,Q16698,DECR1,0,0,0,0,1,0,0,0,1,1,0,0
5811,P60022,DEFB1,0,0,0,0,0,0,0,0,0,0,0,0
5812,Q9HBH1,PDF,0,0,0,0,0,0,0,0,1,1,0,0
5813,Q9ULE3,DENND2A,0,0,0,0,0,0,0,0,0,0,0,0
5814,O43583,DENR,0,0,0,0,0,0,0,0,0,0,0,0
5815,Q86T65,DAAM2,0,0,0,0,0,0,1,0,0,0,0,0
5816,Q30KQ4,DEFB116,0,0,0,0,0,0,0,0,0,0,0,0
5817,Q7L5Y6,DET1,0,0,0,0,0,0,0,0,0,0,0,0
5818,Q13822,ENPP2,0,0,0,0,1,0,0,0,1,1,0,0
5819,P23743,DGKA,0,0,0,1,0,0,0,0,1,1,0,0
5820,Q9Y6X5,ENPP4,0,1,0,0,0,0,0,0,1,1,0,0
5821,P52429,DGKE,0,1,0,1,0,0,0,0,1,1,0,0
5822,P49619,DGKG,0,0,0,1,0,0,0,0,1,1,0,0
5823,Q6UWR7,ENPP6,0,0,0,0,1,0,0,0,1,1,0,0
5824,Q9Y4D2,DAGLA,0,1,0,0,1,0,0,0,1,1,0,0
5825,Q8IYW4,ENTHD1,0,0,0,0,0,0,0,0,0,0,0,0
5826,P98073,TMPRSS15,0,1,0,0,0,0,0,0,1,1,0,0
5827,P37059,HSD17B2,0,1,0,0,1,0,0,0,1,1,0,0
5828,Q9P1J3,DHRS4-AS1,0,0,0,0,0,0,0,0,0,0,0,0
5829,Q9UQ10,DHDH,0,0,0,0,0,0,0,0,1,1,0,0
5830,Q6UWP2,DHRS11,0,0,0,0,1,0,0,0,1,1,0,0
5831,Q9BTZ2,DHRS4,0,0,0,0,0,0,0,0,1,1,0,0
5832,Q6P158,DHX57,0,0,0,0,0,0,0,0,1,1,0,0
5833,Q9BPW9,DHRS9,0,0,0,0,0,0,0,0,1,1,0,0
5834,P98082,DAB2,0,0,0,0,0,0,1,0,0,0,0,0
5835,Q13561,DCTN2,0,0,0,0,0,0,0,0,0,0,0,0
5836,P32321,DCTD,0,0,0,0,0,0,0,1,1,1,0,0
5837,O95865,DDAH2,0,0,0,0,0,0,0,0,1,1,0,0
5838,Q5TDH0,DDI2,0,0,0,0,0,0,0,0,1,1,0,0
5839,Q8NEL9,DDHD1,0,0,0,0,1,0,0,0,1,1,0,0
5840,Q9NX09,DDIT4,0,0,0,0,0,0,0,0,0,0,0,0
5841,Q96D03,DDIT4L,0,0,0,0,0,0,0,0,0,0,0,0
5842,Q5H9U9,DDX60L,0,0,0,0,0,1,0,0,1,1,0,0
5843,O75618,DEDD,1,0,1,0,0,0,0,0,0,0,0,0
5844,Q01524,DEFA6,0,0,0,0,0,0,0,0,0,0,0,0
5845,Q8NFT6,DBF4B,0,0,0,0,0,0,0,0,0,0,0,0
5846,Q9H9R9,DBNDD1,0,0,0,0,0,0,0,0,0,0,0,0
5847,Q92904,DAZL,0,0,0,0,0,1,0,0,0,0,0,0
5848,Q9BVC3,DSCC1,0,0,1,0,0,0,0,0,0,0,0,0
5849,Q3SXM0,DCAF4L1,0,0,0,0,0,0,0,0,0,0,0,0
5850,Q5TAQ9,DCAF8,0,0,0,0,0,0,0,0,1,0,0,0
5851,P81605,DCD,0,0,0,0,0,0,0,0,1,1,0,0
5852,Q9UHG0,DCDC2,0,0,0,0,0,0,0,0,1,0,0,0
5853,Q8TF63,DCANP1,1,0,1,0,0,0,0,0,0,0,0,0
5854,Q8IZD4,DCP1B,0,0,0,0,0,0,0,0,1,1,0,0
5855,Q9H816,DCLRE1B,0,0,0,0,0,0,0,0,1,1,0,0
5856,Q96SD1,DCLRE1C,0,0,0,0,0,0,0,0,1,1,0,0
5857,Q9BW61,DDA1,0,0,0,0,0,0,0,0,0,0,0,0
5858,O94760,DDAH1,0,0,0,0,0,0,0,0,1,1,0,0
5859,O94830,DDHD2,0,0,0,0,1,0,0,0,1,1,0,0
5860,Q92466,DDB2,0,0,1,0,0,0,0,0,1,0,1,1
5861,P35638,DDIT3,1,0,1,0,0,0,1,0,0,0,1,0
5862,P22680,CYP7A1,0,0,0,0,1,0,0,0,1,1,0,0
5863,Q9BZP3,LINC00470,0,0,0,0,0,0,0,0,0,0,0,0
5864,A6NIL9,CRYM-AS1,0,1,0,0,0,0,0,0,0,1,0,0
5865,P11712,CYP2C9,0,0,0,0,1,0,0,0,1,1,0,0
5866,Q6ZTR6,C18orf65,0,0,0,0,0,0,0,0,0,0,0,0
5867,P11844,CRYGA,0,0,0,0,0,0,0,0,0,0,0,0
5868,O43739,CYTH3,0,0,0,0,0,0,0,0,0,0,0,0
5869,Q9UIA0,CYTH4,0,0,0,0,0,0,0,0,0,0,0,0
5870,Q5VWQ8,DAB2IP,0,0,0,0,0,0,0,0,1,0,0,0
5871,P09104,ENO2,0,0,0,0,0,0,0,0,1,1,0,0
5872,A8MPP1,DDX11L8,0,0,1,0,0,1,0,0,1,1,0,0
5873,Q6ZMK1,CYHR1,0,0,0,0,0,0,0,0,0,0,0,0
5874,O76096,CST7,0,0,0,0,0,0,0,0,1,0,0,0
5875,O75553,DAB1,0,0,0,0,0,0,0,0,0,0,0,0
5876,Q717R9,CYS1,0,0,0,0,0,0,0,0,0,0,0,0
5877,Q5SW24,DACT2,0,0,0,0,0,0,0,0,0,0,0,0
5878,Q8WWM9,CYGB,0,0,0,0,0,0,0,0,0,1,0,0
5879,Q5M775,SPECC1,0,0,0,0,0,0,0,0,0,0,0,0
5880,P59861,DEFB131A,0,0,0,0,0,0,0,0,0,0,0,0
5881,Q8TEY5,CREB3L4,1,1,1,0,0,0,0,0,0,0,0,0
5882,P81534,DEFB103A; DEFB103B,0,0,0,0,0,0,0,0,0,0,0,0
5883,Q8N1P7,CRYBG2,0,0,0,0,0,0,0,0,0,0,0,0
5884,Q8TCD1,C18orf32,0,0,0,0,0,0,0,0,0,0,0,0
5885,P01909,HLA-DQA1,0,1,0,0,0,0,0,0,0,0,0,0
5886,P42830,CXCL5,0,0,0,0,0,0,0,0,0,0,0,0
5887,Q8N9W5,DNAAF3,0,0,0,0,0,0,0,0,1,0,0,0
5888,Q9UBL6,CPNE7,0,0,0,0,0,0,0,0,0,0,0,0
5889,Q8N1L4,CYP4Z2P,0,1,0,0,0,0,0,0,0,1,0,0
5890,Q96N68,C18orf15,0,1,0,0,0,0,0,0,0,0,0,0
5891,Q7Z4B0,LINC00305,0,0,0,0,0,0,0,0,0,0,0,0
5892,P10632,CYP2C8,0,0,0,0,0,0,0,0,1,1,0,0
5893,P17927,CR1,0,1,0,0,0,0,0,0,0,0,0,0
5894,Q9BPU6,DPYSL5,0,0,0,0,0,0,0,0,0,1,0,0
5895,P07315,CRYGC,0,0,0,0,0,0,0,0,1,0,0,0
5896,Q9UJA2,CRLS1,0,1,0,0,1,0,0,0,1,1,0,0
5897,Q86Y56,DNAAF5,0,0,0,0,0,0,0,0,1,0,0,0
5898,P0DP73,DEFB130B,0,0,0,0,0,0,0,0,0,0,0,0
5899,Q9NRG7,SDR39U1,0,0,0,0,0,0,0,0,1,1,0,0
5900,Q8N104,DEFB106A; DEFB106B,0,0,0,0,0,0,0,0,0,0,0,0
5901,Q9BWK5,CYREN,0,0,0,0,0,0,0,0,0,0,0,0
5902,Q96B18,DACT3,0,0,0,0,0,0,1,0,0,0,0,0
5903,P28325,CST5,0,0,0,0,0,0,0,0,1,0,0,0
5904,Q9NQC7,CYLD,0,0,0,0,0,0,1,0,1,1,0,1
5905,Q15438,CYTH1,0,0,0,0,0,0,0,0,0,0,0,0
5906,Q8IZN7,DEFB107A; DEFB107B,0,0,0,0,0,0,0,0,0,0,0,0
5907,Q8WXU2,DNAAF4,0,0,0,0,0,0,0,0,0,0,0,0
5908,Q96F07,CYFIP2,0,0,0,0,0,0,0,0,1,0,0,0
5909,Q7Z388,DPY19L4,0,1,0,0,0,0,0,0,1,1,0,0
5910,Q9H1M4,DEFB127,0,0,0,0,0,0,0,0,0,0,0,0
5911,Q9P219,CCDC88C,0,0,0,0,0,0,1,0,1,0,0,0
5912,Q66K64,DCAF15,0,0,0,0,0,0,0,0,0,0,0,0
5913,O43237,DYNC1LI2,0,0,0,0,0,0,0,0,0,0,0,0
5914,P17707,AMD1,0,0,0,0,0,0,0,0,1,1,0,0
5915,Q8TCX1,DYNC2LI1,0,0,0,0,0,0,0,0,1,0,0,0
5916,Q8NA75,DCAF4L2,0,0,0,0,0,0,0,0,0,0,0,0
5917,A6NGE4,DCAF8L1,0,0,0,0,0,0,0,0,0,0,0,0
5918,P0C7V8,DCAF8L2,0,0,0,0,0,0,0,0,0,0,0,0
5919,Q6ZRR9,DCDC5,0,0,0,0,0,0,0,0,0,0,0,0
5920,P27707,DCK,0,0,0,1,0,0,0,0,1,1,0,0
5921,O95822,MLYCD,0,0,0,0,1,0,0,0,1,1,0,0
5922,Q9UJW0,DCTN4,0,0,0,0,0,0,0,0,0,0,0,0
5923,O00399,DCTN6,0,0,0,0,0,0,0,0,0,0,0,0
5924,P06132,UROD,0,0,0,0,0,0,0,0,1,1,0,0
5925,Q14203,DCTN1,0,0,0,0,0,0,0,0,0,0,0,0
5926,Q14093,CYLC2,0,0,0,0,0,0,0,0,0,0,0,0
5927,Q8TC92,ENOX1,0,0,0,0,0,0,0,0,1,1,0,0
5928,Q16206,ENOX2,0,0,0,0,0,0,0,0,1,1,0,0
5929,Q7L014,DDX46,0,0,0,0,0,1,0,0,1,1,0,0
5930,Q9H0S4,DDX47,0,0,0,0,0,1,0,0,1,1,0,0
5931,Q9Y6V7,DDX49,0,0,0,0,0,1,0,0,1,1,0,0
5932,Q9BQ39,DDX50,0,0,0,0,0,1,0,0,1,1,0,0
5933,P26196,DDX6,0,0,0,0,0,1,0,0,1,1,1,0
5934,P59665,DEFA1; DEFA1B,0,0,0,0,0,0,0,0,0,0,0,0
5935,Q9NUI1,DECR2,0,0,0,0,1,0,0,0,1,0,0,0
5936,P59666,DEFA3,0,0,0,0,0,0,0,0,0,0,0,0
5937,P12838,DEFA4,0,0,0,0,0,0,0,0,0,0,0,0
5938,Q01523,DEFA5,0,0,0,0,0,0,0,0,0,0,0,0
5939,Q9H4E7,DEF6,0,0,0,0,0,0,0,0,0,0,0,0
5940,Q6ZN54,DEF8,0,0,0,0,0,0,0,0,0,0,0,0
5941,Q6IQ26,DENND5A,0,0,0,0,0,0,0,0,1,0,0,0
5942,Q6ZUT9,DENND5B,0,1,0,0,0,0,0,0,0,0,0,0
5943,O94850,DDN,0,0,0,0,0,0,0,0,0,0,0,0
5944,Q9GZP9,DERL2,0,1,0,0,0,0,0,0,0,0,0,0
5945,P15924,DSP,0,0,0,0,0,0,0,0,1,0,0,0
5946,P60981,DSTN,0,0,0,0,0,0,0,0,0,0,0,0
5947,Q05D60,DEUP1,0,0,0,0,0,0,0,0,0,0,0,0
5948,O95424,DEXI,0,0,0,0,0,0,0,0,0,0,0,0
5949,Q6ICB0,DESI1,0,0,0,0,0,0,0,0,1,1,0,0
5950,O76075,DFFB,0,0,0,0,0,0,0,0,1,1,0,0
5951,Q58FF3,HSP90B2P,0,0,0,0,0,0,0,0,0,0,0,0
5952,P14625,HSP90B1,0,0,0,0,0,0,0,0,0,0,0,0
5953,Q8WYQ5,DGCR8,0,0,0,0,0,1,0,0,0,0,1,0
5954,Q9BY27,DGCR6L,0,0,0,0,0,0,0,0,0,0,0,0
5955,Q9Y6T7,DGKB,0,0,0,1,0,0,0,0,1,1,0,0
5956,Q86XP1,DGKH,0,0,0,1,0,0,0,0,1,1,0,0
5957,O75912,DGKI,0,0,0,1,0,0,0,0,1,1,0,0
5958,Q5KSL6,DGKK,0,0,0,1,0,0,0,0,1,1,0,0
5959,Q9UJA9,ENPP5,0,1,0,0,0,0,0,0,1,1,0,0
5960,Q13574,DGKZ,0,0,0,1,0,0,0,0,1,1,0,0
5961,Q6UWV6,ENPP7,0,1,0,0,1,0,0,0,1,1,0,0
5962,Q14264,ERV3-1,0,0,0,0,0,0,0,0,0,0,0,0
5963,Q6NXN4,DPY19L2P1,0,1,0,0,0,0,0,0,1,1,0,0
5964,Q9UI36,DACH1,1,0,1,0,0,0,0,0,0,0,0,0
5965,O15075,DCLK1,0,0,0,1,0,0,0,0,1,1,0,0
5966,P11926,ODC1,0,0,0,0,0,0,0,0,1,1,0,0
